usage_id,customer_id,date,data_usage_mb,call_minutes,sms_count
USG04283,CUST1425,2025-08-16,1396,423,33
USG04284,CUST1838,2025-07-25,1731,397,41
USG04285,CUST0711,2025-07-29,788,340,76
USG04286,CUST1827,2026-02-18,1300,30,31
USG04287,CUST0068,2025-11-26,465,277,53
USG04288,CUST0848,2025-11-23,1384,31,35
USG04289,CUST1481,2025-08-17,1880,427,84
USG04290,CUST0439,2025-12-04,658,340,4
USG04291,CUST0729,2025-06-14,1433,475,5
USG04292,CUST1933,2025-08-17,478,19,50
USG04293,CUST0431,2025-12-25,1732,462,63
USG04294,CUST0591,2025-08-24,1146,34,97
USG04295,CUST1122,2025-11-21,555,212,75
USG04296,CUST0759,2026-03-23,1756,410,69
USG04297,CUST0496,2025-11-04,1065,343,39
USG04298,CUST1472,2026-02-13,850,466,66
USG04299,CUST1572,2026-02-10,1219,488,18
USG04300,CUST0689,2025-08-10,1760,412,35
USG04301,CUST0880,2026-04-12,1885,155,43
USG04302,CUST1932,2025-12-20,815,22,71
USG04303,CUST1650,2025-09-30,1182,279,86
USG04304,CUST1324,2026-01-16,167,192,45
USG04305,CUST1243,2026-03-02,1911,60,13
USG04306,CUST1914,2025-08-22,1865,325,42
USG04307,CUST0684,2025-12-25,1142,320,17
USG04308,CUST1037,2025-10-19,259,442,60
USG04309,CUST0704,2025-05-18,841,270,52
USG04310,CUST0844,2025-10-20,551,460,72
USG04311,CUST0644,2026-01-11,1224,250,98
USG04312,CUST1822,2026-03-23,417,138,92
USG04313,CUST0064,2026-03-16,133,500,13
USG04314,CUST0282,2026-04-14,1428,384,60
USG04315,CUST0827,2025-08-08,1958,436,60
USG04316,CUST0124,2025-10-11,1909,396,98
USG04317,CUST0839,2025-11-08,1365,269,40
USG04318,CUST0235,2025-08-13,227,413,4
USG04319,CUST1765,2025-08-22,1298,195,87
USG04320,CUST1708,2025-12-26,719,375,57
USG04321,CUST0576,2025-07-13,870,483,34
USG04322,CUST1075,2026-04-19,1737,198,51
USG04323,CUST1303,2025-08-15,1265,407,5
USG04324,CUST0920,2025-09-14,1455,210,82
USG04325,CUST0086,2025-09-30,226,66,45
USG04326,CUST1020,2025-09-12,157,464,79
USG04327,CUST1032,2025-11-13,710,111,35
USG04328,CUST1123,2026-03-22,1698,196,47
USG04329,CUST0378,2025-12-30,569,362,7
USG04330,CUST1231,2025-04-26,1553,375,25
USG04331,CUST0833,2025-08-10,1490,356,24
USG04332,CUST0041,2025-07-03,441,377,15
USG04333,CUST1652,2025-06-04,860,473,70
USG04334,CUST0413,2025-05-13,1187,431,63
USG04335,CUST0494,2026-02-13,1044,395,61
USG04336,CUST0062,2025-10-21,269,207,4
USG04337,CUST1401,2025-06-15,927,28,92
USG04338,CUST1530,2026-02-28,419,454,28
USG04339,CUST0971,2025-10-04,930,405,78
USG04340,CUST0933,2026-03-01,1702,186,38
USG04341,CUST0297,2025-12-07,456,410,49
USG04342,CUST0571,2026-01-01,839,300,25
USG04343,CUST1168,2026-02-08,1658,314,92
USG04344,CUST0710,2025-04-26,1033,136,40
USG04345,CUST1023,2025-05-13,1667,469,70
USG04346,CUST1145,2025-07-19,404,337,62
USG04347,CUST1277,2025-12-25,495,468,41
USG04348,CUST1368,2025-10-05,916,443,36
USG04349,CUST0385,2025-09-19,1692,148,34
USG04350,CUST1182,2025-09-13,1636,130,13
USG04351,CUST0274,2026-04-20,766,57,93
USG04352,CUST0154,2025-10-23,1121,485,46
USG04353,CUST1628,2025-05-16,1284,285,85
USG04354,CUST1580,2025-08-18,822,371,74
USG04355,CUST1018,2025-09-10,1924,192,81
USG04356,CUST0179,2025-11-14,272,293,8
USG04357,CUST0766,2025-10-05,902,267,3
USG04358,CUST0021,2025-08-11,618,311,76
USG04359,CUST0339,2025-08-20,569,477,2
USG04360,CUST1790,2026-04-17,1521,428,18
USG04361,CUST1591,2025-12-05,217,432,9
USG04362,CUST0483,2025-04-22,1721,444,81
USG04363,CUST1667,2025-10-07,1676,450,2
USG04364,CUST0610,2025-09-16,1994,393,16
USG04365,CUST0380,2025-12-26,1839,306,8
USG04366,CUST0022,2025-11-21,459,165,75
USG04367,CUST0039,2025-09-30,305,47,53
USG04368,CUST0345,2025-09-15,611,416,97
USG04369,CUST0657,2026-03-06,1022,208,30
USG04370,CUST1911,2026-01-06,1549,169,100
USG04371,CUST1900,2025-09-28,410,486,46
USG04372,CUST1264,2025-09-15,1653,236,59
USG04373,CUST0594,2025-04-22,798,281,63
USG04374,CUST1268,2026-04-17,1937,405,66
USG04375,CUST1292,2025-09-07,1540,132,38
USG04376,CUST0999,2025-07-01,971,237,51
USG04377,CUST0423,2025-11-28,810,200,41
USG04378,CUST1084,2026-02-19,1631,450,50
USG04379,CUST1752,2025-07-03,120,26,99
USG04380,CUST0825,2026-04-21,995,194,47
USG04381,CUST1683,2026-04-19,442,329,25
USG04382,CUST1519,2025-06-12,743,195,47
USG04383,CUST0960,2026-04-04,1891,187,25
USG04384,CUST1755,2026-04-21,1189,114,59
USG04385,CUST1476,2025-11-23,1045,280,55
USG04386,CUST0738,2025-10-13,793,268,50
USG04387,CUST0490,2025-12-30,617,199,26
USG04388,CUST0147,2026-01-18,1076,170,70
USG04389,CUST1009,2025-11-30,167,374,45
USG04390,CUST1017,2025-07-10,1134,296,38
USG04391,CUST0306,2025-04-23,709,495,66
USG04392,CUST0873,2025-11-24,1275,347,36
USG04393,CUST0299,2026-02-19,427,359,32
USG04394,CUST0641,2025-05-24,1943,297,14
USG04395,CUST1851,2025-09-27,1448,483,79
USG04396,CUST1361,2025-11-25,1041,143,43
USG04397,CUST1851,2025-08-01,367,426,71
USG04398,CUST0328,2026-04-21,1113,373,38
USG04399,CUST0948,2025-10-03,1911,482,54
USG04400,CUST0042,2025-06-04,815,333,96
USG04401,CUST0582,2025-11-09,1112,426,93
USG04402,CUST1162,2025-11-03,424,25,95
USG04403,CUST0311,2025-10-20,733,161,72
USG04404,CUST1742,2025-12-22,348,371,87
USG04405,CUST0349,2025-05-29,932,302,91
USG04406,CUST1942,2025-10-04,767,257,21
USG04407,CUST0926,2025-08-26,1304,93,95
USG04408,CUST1733,2025-12-05,1443,133,5
USG04409,CUST0541,2025-10-04,446,179,58
USG04410,CUST0616,2026-01-23,531,188,84
USG04411,CUST1518,2025-05-19,1212,490,27
USG04412,CUST1104,2026-03-07,1292,367,26
USG04413,CUST1166,2025-06-13,1358,495,4
USG04414,CUST0722,2025-06-28,209,258,75
USG04415,CUST0145,2025-08-11,267,34,25
USG04416,CUST0734,2025-11-14,1044,448,18
USG04417,CUST1772,2025-12-03,1851,200,80
USG04418,CUST1250,2025-09-06,1651,496,58
USG04419,CUST0722,2025-12-13,228,220,82
USG04420,CUST1970,2025-11-04,435,426,72
USG04421,CUST0370,2026-01-30,553,311,84
USG04422,CUST0657,2025-09-18,994,371,36
USG04423,CUST0631,2025-06-23,207,141,15
USG04424,CUST0667,2025-08-03,1018,425,52
USG04425,CUST1359,2026-04-08,157,74,65
USG04426,CUST0616,2025-05-30,1289,76,24
USG04427,CUST1960,2026-04-12,1052,144,67
USG04428,CUST1535,2025-09-21,632,419,97
USG04429,CUST0787,2025-09-18,1028,188,91
USG04430,CUST0739,2025-05-06,607,160,70
USG04431,CUST0532,2025-11-21,107,340,83
USG04432,CUST0058,2025-07-18,929,439,58
USG04433,CUST0371,2026-01-31,1459,326,82
USG04434,CUST0366,2025-10-20,579,159,4
USG04435,CUST0492,2025-08-30,156,454,28
USG04436,CUST1124,2026-01-12,221,151,32
USG04437,CUST1798,2026-03-07,238,145,2
USG04438,CUST1576,2025-07-16,307,470,0
USG04439,CUST0025,2025-08-29,1697,109,80
USG04440,CUST0699,2025-07-07,179,432,34
USG04441,CUST0645,2026-02-09,1582,326,32
USG04442,CUST0570,2026-03-08,867,319,2
USG04443,CUST0047,2026-02-18,1580,116,80
USG04444,CUST1559,2025-06-06,514,449,58
USG04445,CUST0775,2025-11-04,956,115,9
USG04446,CUST1395,2025-09-18,361,431,79
USG04447,CUST1812,2026-04-06,878,284,1
USG04448,CUST1839,2025-05-06,335,475,66
USG04449,CUST0010,2025-12-30,1562,155,72
USG04450,CUST1594,2025-08-19,1081,193,13
USG04451,CUST1845,2025-08-29,1765,318,74
USG04452,CUST1886,2025-06-20,904,471,26
USG04453,CUST1878,2026-01-29,239,358,28
USG04454,CUST0984,2025-08-07,898,242,31
USG04455,CUST0550,2026-03-11,1278,313,83
USG04456,CUST0845,2026-02-05,1419,332,14
USG04457,CUST0285,2026-03-08,559,338,74
USG04458,CUST1371,2025-07-10,1222,181,24
USG04459,CUST1926,2025-08-19,1779,365,54
USG04460,CUST1022,2026-03-31,987,351,81
USG04461,CUST1420,2025-05-31,1223,493,41
USG04462,CUST1431,2025-04-29,1929,39,26
USG04463,CUST1718,2025-12-30,1210,200,24
USG04464,CUST0174,2026-03-02,1449,55,26
USG04465,CUST1212,2025-08-30,1661,461,66
USG04466,CUST1815,2025-06-07,1504,346,16
USG04467,CUST0838,2025-12-14,338,137,31
USG04468,CUST1342,2025-07-12,652,255,81
USG04469,CUST0222,2025-08-20,726,263,10
USG04470,CUST0538,2025-05-24,1093,170,39
USG04471,CUST1036,2026-03-04,934,114,26
USG04472,CUST0524,2025-06-21,1296,172,17
USG04473,CUST0119,2025-06-23,227,179,0
USG04474,CUST0634,2026-01-15,927,485,62
USG04475,CUST1513,2025-11-03,159,455,8
USG04476,CUST0763,2025-12-11,497,326,32
USG04477,CUST1605,2025-06-19,151,279,35
USG04478,CUST0552,2025-06-12,1736,24,86
USG04479,CUST0127,2025-08-28,672,52,41
USG04480,CUST0989,2025-08-31,696,27,88
USG04481,CUST0223,2025-12-10,1188,199,80
USG04482,CUST1811,2025-06-10,1240,56,61
USG04483,CUST0833,2026-03-26,1442,180,59
USG04484,CUST0023,2025-08-08,1118,404,80
USG04485,CUST1976,2026-02-17,1176,191,62
USG04486,CUST0090,2026-02-20,1704,212,59
USG04487,CUST1410,2025-06-02,539,167,4
USG04488,CUST1576,2025-05-26,526,225,31
USG04489,CUST0377,2025-12-14,925,152,83
USG04490,CUST1220,2025-05-19,1777,90,92
USG04491,CUST1404,2025-12-02,1960,462,87
USG04492,CUST1253,2025-11-13,1448,363,78
USG04493,CUST0095,2026-03-17,821,134,12
USG04494,CUST1369,2026-03-09,1772,88,26
USG04495,CUST1072,2026-02-12,1991,274,61
USG04496,CUST0267,2025-09-09,1654,196,7
USG04497,CUST0813,2026-04-11,705,475,32
USG04498,CUST0428,2025-11-14,1876,401,29
USG04499,CUST0868,2026-02-02,919,162,9
USG04500,CUST1288,2025-10-21,1506,451,83
USG04501,CUST0962,2025-05-13,1849,216,34
USG04502,CUST1442,2026-02-16,628,331,25
USG04503,CUST0535,2025-11-08,617,219,33
USG04504,CUST0394,2025-08-03,1952,446,6
USG04505,CUST1911,2026-01-05,340,216,28
USG04506,CUST0762,2026-01-25,460,240,96
USG04507,CUST0885,2025-10-08,755,213,25
USG04508,CUST1532,2026-04-02,281,33,23
USG04509,CUST1014,2025-07-08,579,180,69
USG04510,CUST0248,2025-07-17,384,276,92
USG04511,CUST1224,2025-07-29,215,153,31
USG04512,CUST0647,2026-04-14,752,115,25
USG04513,CUST0877,2025-12-27,1221,321,75
USG04514,CUST1874,2025-12-15,264,67,79
USG04515,CUST1685,2026-03-27,970,395,25
USG04516,CUST0296,2026-02-09,255,386,5
USG04517,CUST0683,2025-10-16,1685,294,51
USG04518,CUST0960,2025-09-28,1471,56,65
USG04519,CUST1109,2026-03-18,173,129,16
USG04520,CUST0911,2026-03-25,985,395,100
USG04521,CUST1611,2025-12-09,987,45,48
USG04522,CUST0730,2025-11-13,780,18,59
USG04523,CUST0488,2026-02-03,1218,232,0
USG04524,CUST1615,2025-06-04,448,265,77
USG04525,CUST0816,2025-07-13,1031,79,97
USG04526,CUST0212,2025-07-12,1900,438,81
USG04527,CUST0644,2025-10-04,127,428,21
USG04528,CUST1152,2025-10-09,997,44,25
USG04529,CUST0731,2025-10-19,1740,28,36
USG04530,CUST0223,2025-11-19,1056,40,27
USG04531,CUST0463,2025-08-24,625,265,14
USG04532,CUST1811,2026-01-04,1122,181,39
USG04533,CUST1805,2025-09-17,276,97,15
USG04534,CUST0180,2025-05-07,1249,417,21
USG04535,CUST1188,2025-12-04,992,414,36
USG04536,CUST1130,2025-11-18,1277,219,88
USG04537,CUST0743,2025-11-18,1459,10,49
USG04538,CUST1017,2025-06-04,461,47,6
USG04539,CUST1276,2026-01-16,1498,78,47
USG04540,CUST0867,2026-04-19,381,498,78
USG04541,CUST1542,2025-10-20,616,260,58
USG04542,CUST0198,2025-05-22,1933,187,97
USG04543,CUST1538,2025-11-29,1184,119,7
USG04544,CUST1170,2025-11-10,486,86,9
USG04545,CUST0969,2025-05-11,1374,193,8
USG04546,CUST0688,2025-06-24,1088,129,68
USG04547,CUST1401,2025-05-26,850,259,47
USG04548,CUST0585,2025-10-06,462,301,51
USG04549,CUST1297,2025-09-01,1482,370,6
USG04550,CUST0742,2025-12-04,1874,294,25
USG04551,CUST1313,2025-12-02,1429,71,93
USG04552,CUST1553,2026-01-05,965,424,96
USG04553,CUST0823,2025-07-05,339,193,7
USG04554,CUST0283,2025-11-21,1499,410,83
USG04555,CUST1615,2025-10-09,208,131,65
USG04556,CUST0239,2025-06-09,522,264,4
USG04557,CUST1143,2025-11-04,1317,409,32
USG04558,CUST0068,2026-03-09,1448,438,74
USG04559,CUST0357,2026-03-15,1428,358,86
USG04560,CUST1229,2025-05-25,1770,440,4
USG04561,CUST0921,2025-06-21,1147,377,18
USG04562,CUST0834,2025-08-02,749,74,16
USG04563,CUST1129,2026-02-17,1498,209,19
USG04564,CUST0230,2025-09-12,1790,381,41
USG04565,CUST0646,2025-06-15,624,352,76
USG04566,CUST1033,2025-05-12,846,451,80
USG04567,CUST1032,2025-08-12,360,221,70
USG04568,CUST1830,2025-08-24,145,299,60
USG04569,CUST0566,2025-08-03,255,187,25
USG04570,CUST1274,2026-02-14,1037,330,7
USG04571,CUST1119,2025-12-11,1823,177,27
USG04572,CUST0908,2025-06-09,1469,275,99
USG04573,CUST0354,2026-03-29,688,282,71
USG04574,CUST0713,2025-08-30,1994,284,24
USG04575,CUST1725,2026-01-16,999,244,11
USG04576,CUST0047,2025-10-16,935,364,15
USG04577,CUST1609,2026-04-14,1844,368,71
USG04578,CUST0584,2025-09-16,1361,437,24
USG04579,CUST1922,2026-02-06,1209,379,74
USG04580,CUST1103,2025-09-09,128,10,45
USG04581,CUST0329,2025-11-23,1524,213,90
USG04582,CUST0273,2025-09-08,194,368,82
USG04583,CUST1169,2025-04-27,976,75,8
USG04584,CUST0768,2025-07-05,1219,150,7
USG04585,CUST0805,2025-04-25,1673,253,100
USG04586,CUST1999,2025-05-21,1408,369,97
USG04587,CUST1138,2025-08-18,606,427,24
USG04588,CUST1528,2026-02-04,1785,409,27
USG04589,CUST1401,2025-08-09,1630,42,19
USG04590,CUST1435,2025-09-11,315,392,94
USG04591,CUST0671,2026-02-02,633,336,39
USG04592,CUST0691,2025-08-15,966,278,37
USG04593,CUST0420,2026-04-09,1372,436,60
USG04594,CUST0498,2025-08-31,1640,59,9
USG04595,CUST1744,2025-07-23,748,392,34
USG04596,CUST0771,2026-02-17,1701,101,55
USG04597,CUST0973,2026-02-18,925,175,32
USG04598,CUST0677,2026-02-04,1977,448,31
USG04599,CUST0110,2025-07-15,1944,223,48
USG04600,CUST1428,2025-12-22,631,111,21
USG04601,CUST0754,2026-04-12,1392,453,78
USG04602,CUST1024,2026-01-13,1415,292,1
USG04603,CUST1898,2026-01-07,262,277,81
USG04604,CUST1938,2025-05-11,1032,160,72
USG04605,CUST0102,2025-05-28,1317,285,95
USG04606,CUST0313,2026-02-14,1784,404,39
USG04607,CUST0792,2025-12-16,659,300,4
USG04608,CUST0712,2026-01-30,394,233,11
USG04609,CUST1163,2025-12-28,1911,29,22
USG04610,CUST1619,2025-10-16,1989,193,3
USG04611,CUST0251,2025-07-16,412,377,95
USG04612,CUST1829,2025-05-10,1296,114,23
USG04613,CUST1006,2025-09-06,904,253,12
USG04614,CUST1859,2025-11-18,1645,262,96
USG04615,CUST0992,2025-07-16,1979,152,91
USG04616,CUST0921,2026-01-30,861,96,92
USG04617,CUST1778,2025-07-08,361,127,18
USG04618,CUST1176,2025-05-07,1627,97,30
USG04619,CUST1148,2025-09-14,1326,376,77
USG04620,CUST1972,2025-06-19,854,427,4
USG04621,CUST1984,2026-02-22,863,227,14
USG04622,CUST1767,2025-10-18,1504,232,15
USG04623,CUST0554,2026-02-14,1310,399,47
USG04624,CUST1539,2025-07-29,135,376,76
USG04625,CUST0135,2026-04-01,1151,421,62
USG04626,CUST0252,2025-09-11,1695,89,55
USG04627,CUST0476,2025-06-17,1242,162,70
USG04628,CUST1446,2025-08-05,772,351,98
USG04629,CUST0571,2025-10-12,303,406,28
USG04630,CUST1234,2026-03-21,984,177,67
USG04631,CUST1641,2026-04-02,206,38,30
USG04632,CUST1466,2026-02-11,1239,28,31
USG04633,CUST1844,2025-11-01,711,473,33
USG04634,CUST1188,2026-03-29,399,355,97
USG04635,CUST0108,2026-02-11,442,385,7
USG04636,CUST0186,2026-01-29,1200,305,70
USG04637,CUST1653,2025-11-10,908,301,69
USG04638,CUST1609,2025-12-10,183,76,6
USG04639,CUST1517,2025-05-09,1369,500,89
USG04640,CUST1488,2026-04-10,123,143,52
USG04641,CUST0958,2025-10-17,418,59,16
USG04642,CUST1173,2025-12-07,973,395,79
USG04643,CUST0873,2025-09-26,749,313,7
USG04644,CUST1467,2026-02-28,721,365,26
USG04645,CUST0117,2025-12-26,1268,339,36
USG04646,CUST1907,2025-05-12,730,386,26
USG04647,CUST0824,2025-08-07,683,221,35
USG04648,CUST1738,2025-06-30,165,409,57
USG04649,CUST1952,2025-09-03,1516,149,97
USG04650,CUST1311,2026-02-09,331,153,42
USG04651,CUST1189,2025-09-13,1376,85,63
USG04652,CUST1413,2025-06-17,436,141,75
USG04653,CUST0367,2025-05-21,302,469,33
USG04654,CUST0418,2025-06-10,238,487,52
USG04655,CUST0615,2025-11-19,812,123,86
USG04656,CUST1252,2025-06-17,485,111,78
USG04657,CUST1512,2026-02-07,1307,347,56
USG04658,CUST1435,2026-03-24,1501,49,25
USG04659,CUST1221,2025-11-08,230,73,47
USG04660,CUST1933,2025-11-16,1183,275,75
USG04661,CUST1649,2025-12-11,160,460,77
USG04662,CUST1946,2025-06-21,287,33,97
USG04663,CUST1390,2026-04-21,986,69,54
USG04664,CUST0764,2025-12-04,1057,256,29
USG04665,CUST1102,2025-08-22,952,241,62
USG04666,CUST0604,2025-12-02,579,306,79
USG04667,CUST1400,2025-12-04,382,400,0
USG04668,CUST0974,2025-08-25,1926,11,57
USG04669,CUST0125,2026-04-16,798,294,38
USG04670,CUST1541,2025-05-06,502,271,62
USG04671,CUST1984,2025-08-19,478,379,0
USG04672,CUST0158,2025-11-22,1531,314,85
USG04673,CUST0545,2026-01-05,1027,493,40
USG04674,CUST0819,2026-02-15,625,221,92
USG04675,CUST1284,2025-12-24,789,296,84
USG04676,CUST0551,2026-03-26,258,260,26
USG04677,CUST1191,2025-11-27,819,190,8
USG04678,CUST0400,2025-10-09,365,182,97
USG04679,CUST1885,2025-06-22,1095,420,61
USG04680,CUST0476,2025-12-05,149,100,86
USG04681,CUST1439,2025-05-28,1828,125,1
USG04682,CUST1699,2026-01-16,1167,213,60
USG04683,CUST1787,2025-10-06,791,21,11
USG04684,CUST1393,2025-08-28,1413,401,68
USG04685,CUST1337,2025-09-10,1025,22,46
USG04686,CUST1297,2026-04-13,244,349,55
USG04687,CUST0482,2026-02-27,1402,149,60
USG04688,CUST0345,2025-09-06,1612,178,94
USG04689,CUST1723,2026-04-07,1809,422,82
USG04690,CUST1942,2025-04-27,560,485,94
USG04691,CUST1839,2025-08-29,1795,398,65
USG04692,CUST0052,2026-03-26,1591,380,88
USG04693,CUST0369,2025-10-11,369,138,10
USG04694,CUST1555,2025-12-05,534,351,72
USG04695,CUST0756,2025-08-26,817,70,28
USG04696,CUST0548,2025-06-21,1189,455,69
USG04697,CUST0889,2026-01-17,1752,477,24
USG04698,CUST1705,2025-07-24,1050,264,91
USG04699,CUST0381,2025-08-01,1331,148,45
USG04700,CUST0027,2026-03-10,1173,378,45
USG04701,CUST0317,2025-05-18,1701,194,87
USG04702,CUST0585,2025-06-16,745,20,58
USG04703,CUST1399,2026-04-03,151,320,98
USG04704,CUST0435,2025-09-26,1990,61,70
USG04705,CUST1287,2025-08-18,1935,351,88
USG04706,CUST0012,2025-10-15,1261,170,60
USG04707,CUST1272,2025-09-20,414,177,37
USG04708,CUST0725,2025-08-09,233,347,12
USG04709,CUST0208,2025-09-14,1611,495,60
USG04710,CUST1996,2025-08-04,1838,30,20
USG04711,CUST0822,2025-12-10,170,21,58
USG04712,CUST1752,2026-04-03,1441,356,40
USG04713,CUST1823,2025-09-22,1864,188,78
USG04714,CUST0938,2025-06-23,1186,383,2
USG04715,CUST1502,2025-10-06,205,230,34
USG04716,CUST1382,2025-11-05,116,344,46
USG04717,CUST1506,2025-08-07,271,247,62
USG04718,CUST0942,2025-12-08,218,329,90
USG04719,CUST1770,2026-02-16,824,349,58
USG04720,CUST0961,2025-11-11,772,362,49
USG04721,CUST0299,2025-11-04,868,187,54
USG04722,CUST1963,2026-01-06,1052,475,68
USG04723,CUST1616,2025-12-22,1038,196,12
USG04724,CUST1689,2025-11-11,1247,280,36
USG04725,CUST0675,2025-05-23,944,414,85
USG04726,CUST1158,2025-10-22,755,396,62
USG04727,CUST1961,2025-10-13,639,268,32
USG04728,CUST1153,2025-09-26,1933,205,73
USG04729,CUST1030,2025-08-18,1484,265,18
USG04730,CUST0178,2025-06-03,1394,183,56
USG04731,CUST1848,2026-04-01,121,317,4
USG04732,CUST1000,2026-03-21,513,314,26
USG04733,CUST1972,2025-09-02,1174,200,41
USG04734,CUST0421,2025-04-23,524,428,70
USG04735,CUST1073,2026-01-20,567,189,27
USG04736,CUST0108,2026-03-02,484,29,91
USG04737,CUST0315,2025-09-10,449,200,55
USG04738,CUST1246,2025-09-02,1394,378,36
USG04739,CUST1087,2026-01-02,1019,499,59
USG04740,CUST0537,2025-06-12,1212,265,83
USG04741,CUST0058,2025-08-28,1767,144,15
USG04742,CUST1554,2026-01-13,903,268,51
USG04743,CUST0914,2026-04-15,842,221,28
USG04744,CUST0162,2025-05-15,1890,199,15
USG04745,CUST1968,2026-01-11,491,82,51
USG04746,CUST0278,2025-11-28,247,423,34
USG04747,CUST0199,2025-06-25,808,493,70
USG04748,CUST0642,2025-07-01,1361,44,88
USG04749,CUST0133,2025-07-09,508,460,13
USG04750,CUST0676,2025-06-15,405,360,78
USG04751,CUST0947,2025-05-25,915,324,95
USG04752,CUST1784,2025-08-19,339,340,92
USG04753,CUST1966,2025-07-25,1746,301,60
USG04754,CUST1391,2025-09-27,155,192,72
USG04755,CUST1515,2026-04-18,691,48,85
USG04756,CUST0910,2025-05-24,114,333,2
USG04757,CUST1700,2025-10-21,628,484,41
USG04758,CUST0146,2026-03-28,715,64,28
USG04759,CUST1331,2025-08-27,578,118,76
USG04760,CUST0543,2025-09-10,129,397,89
USG04761,CUST0973,2025-09-25,135,23,3
USG04762,CUST0841,2025-10-21,110,470,23
USG04763,CUST1948,2025-08-27,1491,416,16
USG04764,CUST1009,2025-09-12,382,56,66
USG04765,CUST0949,2025-06-06,1502,436,55
USG04766,CUST0978,2026-01-08,1917,13,11
USG04767,CUST1600,2025-06-15,462,344,97
USG04768,CUST0599,2026-03-15,794,192,93
USG04769,CUST1511,2025-07-12,1005,470,73
USG04770,CUST0430,2025-07-06,368,96,37
USG04771,CUST0316,2025-12-10,143,302,34
USG04772,CUST0116,2025-09-24,217,214,8
USG04773,CUST1433,2025-10-21,124,252,80
USG04774,CUST1167,2025-10-05,1049,255,65
USG04775,CUST1241,2025-10-26,996,231,70
USG04776,CUST0476,2025-06-10,125,182,92
USG04777,CUST0548,2026-01-26,1840,450,52
USG04778,CUST1686,2025-08-13,785,392,0
USG04779,CUST0632,2025-06-15,832,226,77
USG04780,CUST0230,2025-12-14,567,429,84
USG04781,CUST1154,2026-02-12,1076,325,31
USG04782,CUST1380,2025-11-11,683,391,32
USG04783,CUST1145,2026-03-28,969,129,99
USG04784,CUST1460,2025-10-03,1020,150,83
USG04785,CUST0202,2026-02-11,1259,359,57
USG04786,CUST1838,2026-01-12,1488,329,24
USG04787,CUST0609,2025-12-10,641,441,19
USG04788,CUST0932,2025-06-14,661,181,82
USG04789,CUST1164,2025-08-19,304,57,65
USG04790,CUST1849,2025-08-11,484,387,30
USG04791,CUST1778,2025-11-15,646,487,10
USG04792,CUST1786,2025-10-10,911,136,78
USG04793,CUST1999,2025-09-07,924,131,53
USG04794,CUST0888,2025-12-13,1060,233,76
USG04795,CUST0563,2025-08-20,1096,315,61
USG04796,CUST1763,2025-06-13,1901,466,59
USG04797,CUST1462,2026-02-06,1335,317,49
USG04798,CUST1846,2025-08-23,1307,344,4
USG04799,CUST1289,2025-05-26,734,175,83
USG04800,CUST0209,2026-02-05,1790,64,74
USG04801,CUST1605,2026-03-19,926,324,81
USG04802,CUST0206,2025-07-18,789,22,94
USG04803,CUST1989,2025-09-16,984,168,16
USG04804,CUST0053,2025-08-10,261,27,66
USG04805,CUST1883,2025-08-26,1831,123,91
USG04806,CUST0615,2026-01-12,1926,58,65
USG04807,CUST1430,2025-07-24,1840,84,66
USG04808,CUST0074,2025-05-01,318,409,85
USG04809,CUST1286,2025-12-21,1157,186,58
USG04810,CUST0375,2025-10-05,795,155,56
USG04811,CUST1941,2025-12-10,226,237,67
USG04812,CUST0450,2026-04-20,1833,310,43
USG04813,CUST1638,2025-07-13,785,375,95
USG04814,CUST1685,2025-05-07,1347,39,100
USG04815,CUST0849,2025-08-18,766,145,6
USG04816,CUST1950,2025-09-24,1647,336,66
USG04817,CUST0132,2025-07-19,1404,499,74
USG04818,CUST1928,2025-08-04,1062,202,35
USG04819,CUST0506,2025-10-11,1401,364,47
USG04820,CUST0826,2025-05-07,1459,499,38
USG04821,CUST0725,2026-02-06,1896,140,54
USG04822,CUST1347,2025-05-14,1801,498,91
USG04823,CUST1687,2025-06-19,147,365,6
USG04824,CUST0612,2025-06-24,1324,238,43
USG04825,CUST0131,2025-09-06,1053,340,28
USG04826,CUST0944,2025-11-28,468,87,63
USG04827,CUST0301,2026-03-25,999,199,79
USG04828,CUST1016,2026-03-16,1226,63,61
USG04829,CUST0679,2026-02-20,830,373,53
USG04830,CUST1264,2026-02-17,1897,327,90
USG04831,CUST0244,2025-05-24,1458,91,29
USG04832,CUST1596,2025-06-16,489,281,37
USG04833,CUST0799,2025-08-23,973,333,87
